,url,domain,havingIP,getLength,tinyURL,redirection,httpDomain,web_traffic,ServerFormHandler,UsingPopupWindow,domainAge,domainEnd,NonStdPort,forwarding,rightClick
50,http://globalskillspark.com/put//alldomain/alldomain/index.php?email=a@b.com,globalskillspark.com,0,0,0,1,0,1,1,-1,1,1,1,0,0
51,https://situs-pemulihan05.webnode.com/,situs-pemulihan05.webnode.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
52,http://www.psmkreditsyari.com/wp-content/plugins/js_composer/include/templates/shortcodes/web/home/,psmkreditsyari.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
53,https://rotanterproclanic.live/wingdoughtmanter/mazon/fdefa,rotanterproclanic.live,0,0,0,0,0,1,-1,-1,1,1,1,1,1
54,https://versementpos.ddns.net/x 00 x/315c0/,versementpos.ddns.net,0,0,0,0,0,1,-1,-1,1,1,1,1,1
55,http://amazon.jp.abaiinsurance.cn/,amazon.jp.abaiinsurance.cn,0,0,0,0,0,1,-1,-1,1,1,1,1,1
56,https://loghomesnetwork.com/general/www.breeid.fr-pointcheck.secre.region-departement/d738b/index.php,loghomesnetwork.com,0,0,0,0,0,0,1,-1,1,0,1,0,0
57,https://fbtimeline-zs960e8oa.villalarnia.org/connect.html?timelimit=4365890f71b29bf94b7fbba8bf7f9cf2,fbtimeline-zs960e8oa.villalarnia.org,0,0,0,0,0,1,-1,-1,0,0,1,1,1
58,https://globert.be/labanqueposale-login-secure/8cc5c/,globert.be,0,0,0,0,0,1,-1,-1,1,1,1,1,1
59,https://gajanandvalves.com/.nabau/nab/login.php?,gajanandvalves.com,0,0,0,0,0,1,-1,-1,0,0,1,1,1
60,https://olx.pl.reg-bertu.pw/cash92215284,olx.pl.reg-bertu.pw,0,0,0,0,0,1,-1,-1,1,1,1,1,1
61,https://online.personalbanking.newappaccess-review.link/Login.php,online.personalbanking.newappaccess-review.link,0,0,0,0,0,1,-1,-1,1,1,1,1,1
62,https://docsharex-authorize.firebaseapp.com/common,docsharex-authorize.firebaseapp.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
63,https://webmaillapostemail.wixsite.com/my-site,webmaillapostemail.wixsite.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
64,https://lacie_killin.gitlab.io/jnxcjkxnvkjcxvhfbdn-cxrvfd/4588.html,lacie_killin.gitlab.io,0,0,0,0,0,1,1,-1,1,1,1,0,0
65,https://yonoauctionmarttz.com/error/,yonoauctionmarttz.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
66,http://51jianli.cn/images?http:/us.battle.net/login/en?ref=http:/xyvrmzdus.battle.net/d3/en/index,51jianli.cn,0,0,0,0,0,1,-1,-1,0,0,1,1,1
67,https://rakuten.email-styleup.com/l,rakuten.email-styleup.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
68,http://bicicentroslezama.com/EJERCICIO/2050X/myaccount_done.htm,bicicentroslezama.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
69,https://solvelarge.com/OneDrive/latest-onedrive/,solvelarge.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
70,http://marketvit.by/wp-content/languages/cyberstore/webaccess/6cebb2fe1387e91096dedca2dd7625cd/,marketvit.by,0,0,0,0,0,1,-1,-1,0,1,1,1,1
71,http://s.alchemer.com/s3/2023-device-protection#richard@legalshield.com,s.alchemer.com,0,0,0,0,0,1,1,-1,0,0,1,0,0
72,https://clouddoc-authorize.firebaseapp.com/...xxx.........,clouddoc-authorize.firebaseapp.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
73,http://sumairakhanray.org/fe900,sumairakhanray.org,0,0,0,0,0,1,-1,-1,1,1,1,1,1
74,http://interactive.uk.net/homes/DROPBOX/DROPBOX/dbox (2)/vinc,interactive.uk.net,0,0,0,0,0,1,-1,-1,1,1,1,1,1
75,http://new.aya1.go.th/pic/message/-/https/Documento-N8121002/cuenta/clients/cc.php?verification,new.aya1.go.th,0,0,0,0,0,0,-1,-1,1,1,1,1,1
76,https://552204.selcdn.ru/irninsde/iron4iton.html,552204.selcdn.ru,0,0,0,0,0,1,1,-1,0,0,1,0,0
77,http://clamfreenewold.duckdns.org/,clamfreenewold.duckdns.org,0,0,0,0,0,1,-1,-1,1,1,1,1,1
78,http://ww2.activartusoperacionesenlinea.zonasegurabeta.com.pe.vegam.co,ww2.activartusoperacionesenlinea.zonasegurabeta.com.pe.vegam.co,0,1,0,0,0,0,0,-1,0,1,1,0,0
79,https://olx.pl.pay-myitem.pw/unlock20176595,olx.pl.pay-myitem.pw,0,0,0,0,0,1,-1,-1,1,1,1,1,1
80,https://vodafone.paying-accounts.com/account/index?a=2,vodafone.paying-accounts.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
81,https://amazonjapanapprove.ml/mobile,amazonjapanapprove.ml,0,0,0,0,0,1,-1,-1,1,1,1,1,1
82,https://www.sharestion.com/eur/login?id=aVJjQlJ3c3V1VDRiSFNGL2JqM05paVl6RXJPMEJ1WXpRejk1Q3NBSENUS3ZURnFROEJ3R29ETzA1VmxNbHIwVFFTS0tJK2JXd0JGTFh5ck44Z2pRVHo5Rk1RSysrSnhxaEI4R2JlL3JLL2tMNVhYMXVvQTJ3UjF4ZjU5b2NOWnQ4dVVOdjVSWGJPcEFvdGw5MDFBZmRPeGJUa295eWNYWm5aQzFtTHlPMmFSZmdrVHNyeThibVhMK2JUc0ZyRnFTTlpheENLQkR4OSs3cXNYUjEzUHFuSFc2N0pKUEtRdElzUDZYQ1RkbEJDRHRRNXJPTUU4MVBTMjdPV1NlU0dsdXN3WmhzaTRJVkdpTms1d0I4SVB2c2x6b1l1ZCtBQnB1Y3RXaDhZUnF2YUdXNXhyNEd0QlRsVTRmcHZtdDh0ZzE,sharestion.com,0,0,0,0,0,0,1,-1,1,1,1,0,0
83,http://174.138.36.47/banks/ATB/confirm.html,174.138.36.47,0,0,0,0,0,1,1,-1,1,1,1,0,0
84,http://pxonydy.ml/pay/checkout,pxonydy.ml,0,0,0,0,0,1,-1,-1,1,1,1,1,1
85,http://coinly.cz/mkbbssl/54b595ca4a68517eb4767adfd6b2fe1f/,coinly.cz,0,0,0,0,0,1,1,-1,0,0,1,0,0
86,https://main.d3m1onvz6klva1.amplifyapp.com/index.html#jeffsearson@prepaidlegal.com,main.d3m1onvz6klva1.amplifyapp.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
87,https://54-224-205-117.cprapid.com/img/,54-224-205-117.cprapid.com,0,0,0,0,0,1,-1,-1,0,1,1,1,1
88,https://oliverconstructionmt.com/804c17b7243b6eb72528c87374b8faa3/verify.php?country_x=-&amp;ACCT_x=ID-PPL=PA324191.96.83.244=ScrPg=69a80b02e3fd6e11b47fa1c507ac1c7eb22f1933e618b349961b64843a434df6S=$1$9csuEYD9$5Rg9WZvDyVMDbMZoLevGG0PCwBWHpcXbdm8ozsMR60nrGOe4yFhgqjNkQYxivK3E7T529VDfZLS1aIlAuUtJau6EV1fHBiRFkqwpK3rISztg4oQGl8LDy2Cv0emcxPYAM7UhOZ5bjNndWJ9XsT19000363966,oliverconstructionmt.com,0,0,1,0,0,1,1,-1,1,1,1,0,1
89,https://hm.ru/Buu5Sn,hm.ru,0,0,0,0,0,0,-1,-1,0,1,1,1,1
90,http://hasmob.com/other/alibaba.com/Login.htm,hasmob.com,0,0,0,0,0,1,1,-1,0,1,1,0,0
91,http://hkretailconcepts.net/Ymc5I/office,hkretailconcepts.net,0,0,0,0,0,1,1,-1,0,1,1,0,0
92,http://hyasozozadr5hdg.ygto.com/sitemap_44959.xml,hyasozozadr5hdg.ygto.com,0,0,0,0,0,1,-1,-1,0,0,1,1,1
93,https://amazomdsfhsdgfhjxx.xyz/,amazomdsfhsdgfhjxx.xyz,0,0,0,0,0,1,-1,-1,1,1,1,1,1
94,https://paypal.me.holdpaystatic.shop/connexion,paypal.me.holdpaystatic.shop,0,0,0,0,0,1,-1,-1,1,1,1,1,1
95,http://bit.do/dhl-expres,bit.do,0,0,1,0,0,1,-1,-1,0,0,1,1,1
96,https://you-speak.com.ua/index.html?GHVth*seZzERD*ftGVYBHUniIMinKBjFC*rdXFTCHyigJNUHgvHFCdgJHVIFcdRXDftc,you-speak.com.ua,0,0,0,0,0,1,-1,-1,1,1,1,1,1
97,https://bravobeveiliging-my.sharepoint.com/personal/r_bouman_bravobeveiliging_nl/_layouts/15/doc.aspx?sourcedoc={b08d0520-a8dd-42bb-9835-d7443040243b}&amp;action=default&amp;slrid=970f5c9f-603c-1000-27b6-96f2f0a5205c&amp;originalpath=ahr0chm6ly9icmf2b2jldmvpbglnaw5nlw15lnnoyxjlcg9pbnquy29tlzpvoi9nl3blcnnvbmfsl3jfym91bwfux2jyyxzvymv2zwlsawdpbmdfbmwvrwlbrmpirgrxthrdburywfjeqkfkrhncagzsmzdlvxnnvunhy01nt3hjvfjhqt9ydgltzt1oa05tru1judjfzw&amp;cid=8b514f7f-072b-4d49-87f3-f1ff2f7c26f7,bravobeveiliging-my.sharepoint.com,0,0,1,0,0,1,1,-1,1,1,1,0,0
98,https://www.val-gardena.net/it/_islink.asp?url=26102549657133712.jijid.yoga,val-gardena.net,0,0,0,0,0,0,1,-1,0,1,1,0,0
99,http://11z673.moneyfat.link/apmix,11z673.moneyfat.link,0,0,0,0,0,1,-1,-1,1,1,1,1,1
100,http://www.knowawareness.com/xx/,knowawareness.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
101,https://httpsmail.klikbsi.id/,httpsmail.klikbsi.id,0,0,0,0,1,1,-1,-1,0,0,1,1,1
102,http://freebonus-pp.operex.ga/login.php,freebonus-pp.operex.ga,0,0,0,0,0,1,-1,-1,1,1,1,1,1
103,https://copyrightsfb-qerwjh6xs.msfiles.ir/connect.html?timelimit=f234622761cd591df424f2c12e6ad687,copyrightsfb-qerwjh6xs.msfiles.ir,0,0,0,0,0,1,-1,-1,1,1,1,1,1
104,https://decor-art.sk/modules/log/a532f,decor-art.sk,0,0,0,0,0,1,1,-1,0,0,1,0,0
105,https://compactsigns.ml/suerccdash1/wi0n2i=/jbhogi=/wy5yzc=/,compactsigns.ml,0,0,0,0,0,1,-1,-1,1,1,1,1,1
106,http://loginame.info/,loginame.info,0,0,0,0,0,1,-1,-1,1,1,1,1,1
107,https://ijutybfvfevdb.ga/CC_POSTALE/f2afd/,ijutybfvfevdb.ga,0,0,0,0,0,1,-1,-1,1,1,1,1,1
108,http://hostpoint.ch.gbp-events.com.prunauneau.fr/943070958193827623/,hostpoint.ch.gbp-events.com.prunauneau.fr,0,0,0,0,0,1,-1,-1,1,1,1,1,1
109,https://luminumsolucoes.com.br/nmkkjhfgfghdggsty/view/login.php?userid=,luminumsolucoes.com.br,0,0,0,0,0,1,1,-1,1,1,1,0,0
110,http://nocontent-vvvppxqo.velocityhub.com/nextVRF.html?location=daf4d2ee5de9d0ed690b2501992d5764,nocontent-vvvppxqo.velocityhub.com,0,0,0,0,0,1,-1,-1,0,1,1,1,1
111,http://sssilkplaster.in/cxpsufirde.html?jHBFdXEaZsXDFCYGvbHUbNIJnnOnOnJIuhBgvvgfcfxdSEzXrdFCgvHBGVfcD,sssilkplaster.in,0,0,0,0,0,1,-1,-1,0,1,1,1,1
112,https://authenticate-nipponamazon-app.ni-ku.info/r/118HBML,authenticate-nipponamazon-app.ni-ku.info,0,0,0,0,0,1,-1,-1,1,1,1,1,1
113,https://docomo.ne.mnjp.xyz,docomo.ne.mnjp.xyz,0,0,0,0,0,1,-1,-1,1,1,1,1,1
114,https://secure-ssl-cdn.com/8a96ac49096e7577005090e85067a8df434fbcd4/mon,secure-ssl-cdn.com,0,0,0,0,0,1,1,-1,0,0,1,0,0
115,http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=_xxx@yyy.com_,stolizaparketa.ru,0,0,0,0,0,1,1,-1,0,0,1,0,0
116,https://docs.google.com/forms/d/e/1FAIpQLSel0WzlUSRy5Yq7D5GuYeKTGE6eCIY12-8pYpvhFYihnkOQ8g/viewform,docs.google.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
117,https://docs.google.com/forms/d/e/1FAIpQLSfvqkHdUtQiMzGQ1xtWF9XS-F5YDlpvFN88tAxmZPL18TgAJw/viewform?usp=send_form,docs.google.com,0,0,0,0,0,1,1,-1,0,1,1,0,0
118,https://dronesforhumanity.co.ke/v4/dir/2022/oma21/002/excelz/bizmail.php,dronesforhumanity.co.ke,0,0,0,0,0,1,-1,-1,1,1,1,1,1
119,https://www.lbp-certicodeplus.uneedonline.info/postale-v2(1)/,lbp-certicodeplus.uneedonline.info,0,0,0,0,0,1,-1,-1,1,1,1,1,1
120,https://durafast.shoplo.com,durafast.shoplo.com,0,0,0,0,0,0,1,-1,1,1,1,0,0
121,https://norwayposten.blogspot.com/2021/02/blog-post.html,norwayposten.blogspot.com,0,0,1,0,0,1,1,-1,1,1,1,0,0
122,http://newonline-restrict-payee.com/lloyds,newonline-restrict-payee.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
123,http://vod.reliableiptv.com/images/spl_schedules/280c70ab3f667603ed6d97e63e2f96c8/index.php?27cd90f98bf77250b3b0e96298cf5853?dispatch=S1Hpom1UoLjsiXzFgRDFCoW8VyRXTSYLTFbi1ccqXvTgttWKkA,vod.reliableiptv.com,0,0,0,0,0,0,-1,-1,1,1,1,1,1
124,http://xqr3n.mjt.lu/lnk/AMUAAIywLv0AAAAAAAAAAACryCIAAAAAFKUAAAAAABaYWQBf013r_n-bytrwQca_GRBY_sm9iwAWPsQ/2/oxJAtG2e_XvGrFF9fjjQgg/aHR0cHM6Ly9iaXQubHkvM2d6TGxiVA,xqr3n.mjt.lu,0,0,0,0,0,1,1,-1,1,1,1,0,0
125,https://forms.office.com/Pages/ResponsePage.aspx?id=DQSIkWdsW0yxEjajBLZtrQAAAAAAAAAAAAa__QtvBaJUNVZaMTFCVlQ4Q0YxM05PMkVWTllIMzdNWC4u,forms.office.com,0,0,0,0,0,1,1,-1,1,1,1,0,0
126,https://3deya6i.blob.core.windows.net/hjvhvh/AbV.html,3deya6i.blob.core.windows.net,0,0,0,0,0,1,-1,-1,0,1,1,1,1
127,http://qwikkar.com/connect/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php,qwikkar.com,0,0,0,0,0,1,1,-1,0,0,1,0,0
128,http://ecure.runescape.com-tp.ru/,ecure.runescape.com-tp.ru,0,0,0,0,0,1,-1,-1,1,1,1,1,1
129,https://phogovip.vn/.well-known/.ssl/ID3/user/id-78737327/seguranca-online/?hash=beard49@prepaidlegal.com,phogovip.vn,0,0,0,0,0,1,-1,-1,1,1,1,1,1
130,https://services.runescape.com-vzla.ru/m=weblogin/loginform146728915151257412167,services.runescape.com-vzla.ru,0,0,0,0,0,1,-1,-1,0,0,1,1,1
131,https://royalmail.parcel-redelivery-attemp-ref018.com/banks/online.citi.eu/,royalmail.parcel-redelivery-attemp-ref018.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
132,http://www.royalclients-connect.com/6500/,royalclients-connect.com,0,0,1,0,0,1,-1,-1,1,1,1,1,1
133,https://jalargabustyus.ml/Notification_help.html,jalargabustyus.ml,0,0,0,0,0,1,-1,-1,1,1,1,1,1
134,http://180.215.201.123/,180.215.201.123,0,0,0,0,0,1,-1,1,1,1,1,0,0
135,https://freebie.es/a/,freebie.es,0,0,0,0,0,1,-1,-1,1,1,1,1,1
136,https://ritaspizzaportsmouth.com/log-in-account-service/SMS/US,ritaspizzaportsmouth.com,0,0,0,0,0,1,1,-1,0,0,1,0,0
137,https://rakuten.email-fukuske4.tokyo/404.html,rakuten.email-fukuske4.tokyo,0,0,0,0,0,1,-1,-1,1,1,1,1,1
138,https://rebrand.ly/anky8gs,rebrand.ly,0,0,0,0,0,1,-1,-1,0,1,1,1,1
139,http://www.cmdcario.com.br/files/pagina/imagenes/comun2008/banca-en-linea-personas.html,cmdcario.com.br,0,0,0,0,0,1,-1,-1,1,1,1,1,1
140,http://demo.samretpechfinance.com/wp-includes/SimplePie/Content/Alphean/,demo.samretpechfinance.com,0,0,0,0,0,1,1,-1,1,0,1,0,0
141,https://facebook-login.tbit.vn/,facebook-login.tbit.vn,0,0,0,0,0,0,-1,-1,1,1,1,1,1
142,http://chungcuvinhomessmartcity.com.vn/wp-content/t-online/t-online.php?email=,chungcuvinhomessmartcity.com.vn,0,0,0,0,0,0,1,-1,1,1,1,1,0
143,http://dongsuh.net/visa/index.html/?/visa.com.br/programa/de/pontos/cadastro.html,dongsuh.net,0,0,0,0,0,1,1,-1,0,1,1,0,0
144,https://mail.lemonyellowsun.com/sg/sg/,mail.lemonyellowsun.com,0,0,0,0,0,1,1,-1,1,0,1,0,0
145,https://amazon-account.co.jpk-2.top/signim/?openid.pape.max_auth_age=0&amp;openid.return_to=https://www.amazon.co.jp/?ref_=nav_em_hd_re_signin&amp;openid.identity=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http://specs.openid.net/auth/2.0/identifier_select&amp;openid.ns=http://specs.openid.net/auth/2.0&amp;&amp;ref_=nav_em_hd_clc_signin,amazon-account.co.jpk-2.top,0,0,1,1,0,1,-1,-1,1,1,1,1,1
146,http://113.161.144.143:8082/Def5392bAcer/paypal-pleaselogin.html,113.161.144.143:8082,0,0,0,0,0,1,-1,-1,1,1,-1,1,1
147,https://www.hsbc.gb-secure-online.com/Login.php,hsbc.gb-secure-online.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
148,https://www.jimdavidsoncolumn.com/columns/themes/seven/images/SSSSSSSSS/70a1147500e0a899c6c1771d6b03b0c2/deliveryform.php?6CAFFb1562746579bcea9cf84366ef2b1a00d533028690e0bcea9cf84366ef2b1a00d533028690e0bcea9cf84366ef2b1a00d533028690e0bcea9cf84366ef2b1a00d533028690e0bcea9cf84366ef2b1a00d533028690e0,jimdavidsoncolumn.com,0,0,0,0,0,1,-1,-1,1,1,1,1,1
149,http://dmgsolartechnology.com/0365/login.php?ss=2,dmgsolartechnology.com,0,0,0,0,0,1,1,-1,0,1,1,0,0
150,http://rayone.com.jo/rayone/lda/z!/wp/DocuSign/u.php,rayone.com.jo,0,0,0,0,0,0,1,-1,1,1,1,0,0
151,https://r2v-art.ru//install122222/language/en-gb/common/cache/,r2v-art.ru,0,0,0,1,0,1,-1,-1,1,1,1,1,1
152,http://mcleren.ga/?login=do,mcleren.ga,0,0,0,0,0,1,1,-1,1,1,1,0,0
153,http://198.55.96.123/banks/directing/bmo/secquestions.php,198.55.96.123,0,0,0,0,0,1,-1,-1,1,1,1,1,1
154,https://comninjas.com.au/damienkelly/wp-content/themes/twentysixteen/js/xza/Aim/reconfirm.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,comninjas.com.au,0,0,0,0,0,1,-1,-1,1,1,1,1,1
